order_id,item_id,item_name,category,quantity,unit_price,line_total
6354,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
6354,M018,Triple-Cooked Chips,Side,1,5.5,5.5
6354,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
6354,M026,House Red / White (glass),Drink,1,8.0,8.0
6355,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
6355,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
6355,M012,Pan-Seared Dover Sole,Main,1,29.0,29.0
6355,M016,Brasserie Moussaka,Main,1,17.5,17.5
6355,M014,Grilled Squid Linguine,Main,1,18.0,18.0
6355,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
6355,M018,Triple-Cooked Chips,Side,2,5.5,11.0
6355,M032,Coffee,Drink,1,3.5,3.5
6356,M012,Pan-Seared Dover Sole,Main,1,29.0,29.0
6356,M018,Triple-Cooked Chips,Side,3,5.5,16.5
6356,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
6356,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
6356,M032,Coffee,Drink,1,3.5,3.5
6356,M030,Espresso Martini,Drink,1,11.5,11.5
6357,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
6357,M014,Grilled Squid Linguine,Main,1,18.0,18.0
6357,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
6357,M018,Triple-Cooked Chips,Side,1,5.5,5.5
6357,M029,Craft Beer,Drink,2,6.5,13.0
6357,M026,House Red / White (glass),Drink,2,8.0,16.0
6357,M027,Negroni,Drink,1,11.0,11.0
6358,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
6358,M015,Wild Mushroom Risotto (v),Main,1,16.5,16.5
6358,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
6358,M018,Triple-Cooked Chips,Side,1,5.5,5.5
6358,M025,Affogato,Dessert,1,6.5,6.5
6358,M027,Negroni,Drink,1,11.0,11.0
6358,M029,Craft Beer,Drink,1,6.5,6.5
6359,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
6359,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
6359,M019,Greek Salad,Side,2,5.5,11.0
6359,M018,Triple-Cooked Chips,Side,1,5.5,5.5
6359,M021,"Sauteed Spinach, Garlic",Side,1,5.0,5.0
6359,M029,Craft Beer,Drink,1,6.5,6.5
6359,M032,Coffee,Drink,1,3.5,3.5
6359,M027,Negroni,Drink,1,11.0,11.0
6359,M031,Soft Drink / Juice,Drink,1,3.5,3.5
6359,M030,Espresso Martini,Drink,1,11.5,11.5
6360,M005,"Burrata, Heritage Tomato",Starter,1,10.5,10.5
6360,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
6360,M027,Negroni,Drink,1,11.0,11.0
6360,M030,Espresso Martini,Drink,1,11.5,11.5
6361,M003,King Prawn Saganaki,Starter,1,11.0,11.0
6361,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
6361,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
6361,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
6361,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
6361,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
6361,M019,Greek Salad,Side,1,5.5,5.5
6361,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.0
6361,M028,Aperol Spritz,Drink,2,10.5,21.0
6361,M032,Coffee,Drink,2,3.5,7.0
6361,M029,Craft Beer,Drink,2,6.5,13.0
6361,M026,House Red / White (glass),Drink,2,8.0,16.0
6361,M031,Soft Drink / Juice,Drink,1,3.5,3.5
6361,M030,Espresso Martini,Drink,1,11.5,11.5
6362,M013,Corn-Fed Chicken Supreme,Main,2,19.5,39.0
6362,M029,Craft Beer,Drink,1,6.5,6.5
6363,M001,Whipped Feta & Hot Honey,Starter,1,8.5,8.5
6363,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
6363,M005,"Burrata, Heritage Tomato",Starter,1,10.5,10.5
6363,M003,King Prawn Saganaki,Starter,1,11.0,11.0
6363,M006,"Soupe de Poisson, Rouille",Starter,1,8.0,8.0
6363,M016,Brasserie Moussaka,Main,2,17.5,35.0
6363,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,2,22.0,44.0
6363,M010,Cote de Boeuf (for two),Main,1,62.0,62.0
6363,M018,Triple-Cooked Chips,Side,1,5.5,5.5
6363,M019,Greek Salad,Side,1,5.5,5.5
6363,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
6363,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
6363,M031,Soft Drink / Juice,Drink,2,3.5,7.0
6363,M027,Negroni,Drink,1,11.0,11.0
6363,M032,Coffee,Drink,1,3.5,3.5
6363,M029,Craft Beer,Drink,1,6.5,6.5
6363,M026,House Red / White (glass),Drink,1,8.0,8.0
6363,M028,Aperol Spritz,Drink,1,10.5,10.5
6364,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
6364,M018,Triple-Cooked Chips,Side,1,5.5,5.5
6365,M003,King Prawn Saganaki,Starter,2,11.0,22.0
6365,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
6365,M005,"Burrata, Heritage Tomato",Starter,1,10.5,10.5
6365,M012,Pan-Seared Dover Sole,Main,1,29.0,29.0
6365,M014,Grilled Squid Linguine,Main,1,18.0,18.0
6365,M015,Wild Mushroom Risotto (v),Main,1,16.5,16.5
6365,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
6365,M018,Triple-Cooked Chips,Side,1,5.5,5.5
6365,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
6365,M031,Soft Drink / Juice,Drink,3,3.5,10.5
6365,M032,Coffee,Drink,2,3.5,7.0
6365,M029,Craft Beer,Drink,1,6.5,6.5
6365,M030,Espresso Martini,Drink,1,11.5,11.5
6366,M005,"Burrata, Heritage Tomato",Starter,1,10.5,10.5
6366,M030,Espresso Martini,Drink,1,11.5,11.5
6367,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
6367,M026,House Red / White (glass),Drink,1,8.0,8.0
6368,M001,Whipped Feta & Hot Honey,Starter,1,8.5,8.5
6368,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
6368,M019,Greek Salad,Side,1,5.5,5.5
6368,M023,Dark Chocolate Fondant,Dessert,2,9.0,18.0
6368,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
6368,M030,Espresso Martini,Drink,2,11.5,23.0
6368,M032,Coffee,Drink,2,3.5,7.0
6368,M029,Craft Beer,Drink,2,6.5,13.0
6368,M028,Aperol Spritz,Drink,1,10.5,10.5
6368,M027,Negroni,Drink,1,11.0,11.0
6368,M026,House Red / White (glass),Drink,1,8.0,8.0
6369,M007,"Charred Flatbread, Tzatziki",Starter,2,6.5,13.0
6369,M008,"Lamb Chops, Salsa Verde",Main,2,24.0,48.0
6369,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
6369,M028,Aperol Spritz,Drink,1,10.5,10.5
6369,M031,Soft Drink / Juice,Drink,1,3.5,3.5
6369,M027,Negroni,Drink,1,11.0,11.0
6369,M026,House Red / White (glass),Drink,1,8.0,8.0
6370,M012,Pan-Seared Dover Sole,Main,1,29.0,29.0
6370,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
6370,M010,Cote de Boeuf (for two),Main,1,62.0,62.0
6370,M016,Brasserie Moussaka,Main,1,17.5,17.5
6370,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
6370,M028,Aperol Spritz,Drink,1,10.5,10.5
6370,M029,Craft Beer,Drink,1,6.5,6.5
6370,M026,House Red / White (glass),Drink,1,8.0,8.0
6371,M003,King Prawn Saganaki,Starter,2,11.0,22.0
6371,M001,Whipped Feta & Hot Honey,Starter,1,8.5,8.5
6371,M016,Brasserie Moussaka,Main,1,17.5,17.5
6371,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.0
6371,M028,Aperol Spritz,Drink,1,10.5,10.5
6372,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
6372,M012,Pan-Seared Dover Sole,Main,1,29.0,29.0
6372,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
6372,M030,Espresso Martini,Drink,1,11.5,11.5
6372,M032,Coffee,Drink,1,3.5,3.5
6373,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
6373,M015,Wild Mushroom Risotto (v),Main,1,16.5,16.5
6373,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
6373,M018,Triple-Cooked Chips,Side,1,5.5,5.5
6373,M029,Craft Beer,Drink,1,6.5,6.5
6373,M026,House Red / White (glass),Drink,1,8.0,8.0
6374,M001,Whipped Feta & Hot Honey,Starter,3,8.5,25.5
6374,M004,Ox Cheek Croquettes,Starter,1,9.5,9.5
6374,M015,Wild Mushroom Risotto (v),Main,2,16.5,33.0
6374,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,2,22.0,44.0
6374,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
6374,M014,Grilled Squid Linguine,Main,1,18.0,18.0
6374,M022,Baklava Cheesecake,Dessert,2,8.5,17.0
6374,M024,Citrus Olive Oil Cake,Dessert,1,7.5,7.5
6374,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.0
6374,M028,Aperol Spritz,Drink,2,10.5,21.0
6374,M029,Craft Beer,Drink,1,6.5,6.5
6374,M031,Soft Drink / Juice,Drink,1,3.5,3.5
6374,M026,House Red / White (glass),Drink,1,8.0,8.0
6375,M006,"Soupe de Poisson, Rouille",Starter,1,8.0,8.0
6375,M012,Pan-Seared Dover Sole,Main,2,29.0,58.0
6375,M019,Greek Salad,Side,1,5.5,5.5
6375,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
6375,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
6375,M029,Craft Beer,Drink,1,6.5,6.5
6375,M031,Soft Drink / Juice,Drink,1,3.5,3.5
6375,M026,House Red / White (glass),Drink,1,8.0,8.0
6375,M032,Coffee,Drink,1,3.5,3.5
6376,M005,"Burrata, Heritage Tomato",Starter,2,10.5,21.0
6376,M001,Whipped Feta & Hot Honey,Starter,2,8.5,17.0
6376,M004,Ox Cheek Croquettes,Starter,2,9.5,19.0
6376,M008,"Lamb Chops, Salsa Verde",Main,3,24.0,72.0
6376,M011,Whole Grilled Sea Bass,Main,2,26.0,52.0
6376,M010,Cote de Boeuf (for two),Main,1,62.0,62.0
6376,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
6376,M014,Grilled Squid Linguine,Main,1,18.0,18.0
6376,M020,Charred Tenderstem Broccoli,Side,2,5.5,11.0
6376,M025,Affogato,Dessert,1,6.5,6.5
6376,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.0
6376,M032,Coffee,Drink,2,3.5,7.0
6376,M030,Espresso Martini,Drink,2,11.5,23.0
6376,M028,Aperol Spritz,Drink,1,10.5,10.5
6376,M027,Negroni,Drink,1,11.0,11.0
6376,M029,Craft Beer,Drink,1,6.5,6.5
6377,M002,"Grilled Octopus, Salsa Verde",Starter,3,12.5,37.5
6377,M003,King Prawn Saganaki,Starter,2,11.0,22.0
6377,M005,"Burrata, Heritage Tomato",Starter,1,10.5,10.5
6377,M008,"Lamb Chops, Salsa Verde",Main,2,24.0,48.0
6377,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,2,22.0,44.0
6377,M011,Whole Grilled Sea Bass,Main,2,26.0,52.0
6377,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
6377,M016,Brasserie Moussaka,Main,1,17.5,17.5
6377,M018,Triple-Cooked Chips,Side,2,5.5,11.0
6377,M020,Charred Tenderstem Broccoli,Side,2,5.5,11.0
6377,M021,"Sauteed Spinach, Garlic",Side,1,5.0,5.0
6377,M030,Espresso Martini,Drink,1,11.5,11.5
6377,M027,Negroni,Drink,1,11.0,11.0
6377,M028,Aperol Spritz,Drink,1,10.5,10.5
6377,M026,House Red / White (glass),Drink,1,8.0,8.0
6377,M029,Craft Beer,Drink,1,6.5,6.5
6378,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
6378,M014,Grilled Squid Linguine,Main,1,18.0,18.0
6378,M019,Greek Salad,Side,1,5.5,5.5
6378,M027,Negroni,Drink,3,11.0,33.0
6378,M026,House Red / White (glass),Drink,1,8.0,8.0
6379,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
6379,M003,King Prawn Saganaki,Starter,1,11.0,11.0
6379,M017,"Signature Burger, Aged Cheddar",Main,2,16.0,32.0
6379,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
6379,M012,Pan-Seared Dover Sole,Main,1,29.0,29.0
6379,M019,Greek Salad,Side,1,5.5,5.5
6379,M023,Dark Chocolate Fondant,Dessert,2,9.0,18.0
6379,M030,Espresso Martini,Drink,4,11.5,46.0
6379,M026,House Red / White (glass),Drink,3,8.0,24.0
6379,M028,Aperol Spritz,Drink,2,10.5,21.0
6379,M031,Soft Drink / Juice,Drink,1,3.5,3.5
6379,M029,Craft Beer,Drink,1,6.5,6.5
6380,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
6380,M012,Pan-Seared Dover Sole,Main,1,29.0,29.0
6380,M010,Cote de Boeuf (for two),Main,1,62.0,62.0
6380,M018,Triple-Cooked Chips,Side,1,5.5,5.5
6380,M032,Coffee,Drink,2,3.5,7.0
6381,M001,Whipped Feta & Hot Honey,Starter,3,8.5,25.5
6381,M003,King Prawn Saganaki,Starter,2,11.0,22.0
6381,M004,Ox Cheek Croquettes,Starter,1,9.5,9.5
6381,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
6381,M014,Grilled Squid Linguine,Main,1,18.0,18.0
6381,M012,Pan-Seared Dover Sole,Main,1,29.0,29.0
6381,M021,"Sauteed Spinach, Garlic",Side,1,5.0,5.0
6381,M019,Greek Salad,Side,1,5.5,5.5
6381,M024,Citrus Olive Oil Cake,Dessert,1,7.5,7.5
6381,M026,House Red / White (glass),Drink,2,8.0,16.0
6381,M032,Coffee,Drink,2,3.5,7.0
6381,M031,Soft Drink / Juice,Drink,1,3.5,3.5
6381,M028,Aperol Spritz,Drink,1,10.5,10.5
6381,M027,Negroni,Drink,1,11.0,11.0
6381,M030,Espresso Martini,Drink,1,11.5,11.5
6382,M005,"Burrata, Heritage Tomato",Starter,1,10.5,10.5
6382,M016,Brasserie Moussaka,Main,1,17.5,17.5
6382,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
6382,M021,"Sauteed Spinach, Garlic",Side,1,5.0,5.0
6382,M029,Craft Beer,Drink,1,6.5,6.5
6383,M001,Whipped Feta & Hot Honey,Starter,3,8.5,25.5
6383,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
6383,M008,"Lamb Chops, Salsa Verde",Main,2,24.0,48.0
6383,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
6383,M020,Charred Tenderstem Broccoli,Side,2,5.5,11.0
6383,M018,Triple-Cooked Chips,Side,1,5.5,5.5
6383,M019,Greek Salad,Side,1,5.5,5.5
6383,M024,Citrus Olive Oil Cake,Dessert,1,7.5,7.5
6383,M028,Aperol Spritz,Drink,3,10.5,31.5
6383,M026,House Red / White (glass),Drink,2,8.0,16.0
6383,M030,Espresso Martini,Drink,2,11.5,23.0
6383,M032,Coffee,Drink,1,3.5,3.5
6383,M031,Soft Drink / Juice,Drink,1,3.5,3.5
6384,M001,Whipped Feta & Hot Honey,Starter,2,8.5,18.7
6384,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,7.15
6384,M005,"Burrata, Heritage Tomato",Starter,1,10.5,11.55
6384,M013,Corn-Fed Chicken Supreme,Main,1,19.5,21.45
6384,M016,Brasserie Moussaka,Main,1,17.5,19.25
6384,M020,Charred Tenderstem Broccoli,Side,2,5.5,12.1
6384,M019,Greek Salad,Side,2,5.5,12.1
6384,M021,"Sauteed Spinach, Garlic",Side,1,5.0,5.5
6384,M023,Dark Chocolate Fondant,Dessert,2,9.0,19.8
6384,M026,House Red / White (glass),Drink,2,8.0,17.6
6384,M028,Aperol Spritz,Drink,1,10.5,11.55
6384,M030,Espresso Martini,Drink,1,11.5,12.65
6384,M031,Soft Drink / Juice,Drink,1,3.5,3.85
6384,M029,Craft Beer,Drink,1,6.5,7.15
6384,M032,Coffee,Drink,1,3.5,3.85
6385,M005,"Burrata, Heritage Tomato",Starter,1,10.5,11.55
6385,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,26.4
6385,M018,Triple-Cooked Chips,Side,1,5.5,6.05
6385,M024,Citrus Olive Oil Cake,Dessert,1,7.5,8.25
6385,M028,Aperol Spritz,Drink,3,10.5,34.65
6385,M031,Soft Drink / Juice,Drink,1,3.5,3.85
6385,M026,House Red / White (glass),Drink,1,8.0,8.8
6385,M032,Coffee,Drink,1,3.5,3.85
6385,M027,Negroni,Drink,1,11.0,12.1
6386,M003,King Prawn Saganaki,Starter,1,11.0,12.1
6386,M018,Triple-Cooked Chips,Side,1,5.5,6.05
6386,M022,Baklava Cheesecake,Dessert,2,8.5,18.7
6386,M025,Affogato,Dessert,1,6.5,7.15
6386,M030,Espresso Martini,Drink,2,11.5,25.3
6386,M026,House Red / White (glass),Drink,1,8.0,8.8
6387,M004,Ox Cheek Croquettes,Starter,1,9.5,10.45
6387,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,13.75
6387,M013,Corn-Fed Chicken Supreme,Main,3,19.5,64.35
6387,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,26.4
6387,M016,Brasserie Moussaka,Main,1,17.5,19.25
6387,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,24.2
6387,M020,Charred Tenderstem Broccoli,Side,1,5.5,6.05
6387,M024,Citrus Olive Oil Cake,Dessert,2,7.5,16.5
6387,M025,Affogato,Dessert,2,6.5,14.3
6387,M022,Baklava Cheesecake,Dessert,1,8.5,9.35
6387,M026,House Red / White (glass),Drink,3,8.0,26.4
6387,M028,Aperol Spritz,Drink,1,10.5,11.55
6387,M027,Negroni,Drink,1,11.0,12.1
6387,M030,Espresso Martini,Drink,1,11.5,12.65
6388,M013,Corn-Fed Chicken Supreme,Main,1,19.5,21.45
6388,M027,Negroni,Drink,1,11.0,12.1
6389,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,17.6
6389,M010,Cote de Boeuf (for two),Main,1,62.0,68.2
6389,M013,Corn-Fed Chicken Supreme,Main,1,19.5,21.45
6389,M021,"Sauteed Spinach, Garlic",Side,1,5.0,5.5
6389,M032,Coffee,Drink,1,3.5,3.85
6389,M030,Espresso Martini,Drink,1,11.5,12.65
6389,M026,House Red / White (glass),Drink,1,8.0,8.8
6390,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,13.75
6390,M004,Ox Cheek Croquettes,Starter,1,9.5,10.45
6390,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,7.15
6390,M008,"Lamb Chops, Salsa Verde",Main,2,24.0,52.8
6390,M013,Corn-Fed Chicken Supreme,Main,2,19.5,42.9
6390,M010,Cote de Boeuf (for two),Main,1,62.0,68.2
6390,M016,Brasserie Moussaka,Main,1,17.5,19.25
6390,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,17.6
6390,M018,Triple-Cooked Chips,Side,3,5.5,18.15
6390,M019,Greek Salad,Side,1,5.5,6.05
6390,M022,Baklava Cheesecake,Dessert,1,8.5,9.35
6390,M024,Citrus Olive Oil Cake,Dessert,1,7.5,8.25
6390,M032,Coffee,Drink,2,3.5,7.7
6390,M028,Aperol Spritz,Drink,2,10.5,23.1
6390,M029,Craft Beer,Drink,1,6.5,7.15
6391,M005,"Burrata, Heritage Tomato",Starter,1,10.5,11.55
6391,M014,Grilled Squid Linguine,Main,1,18.0,19.8
6391,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,17.6
6391,M018,Triple-Cooked Chips,Side,1,5.5,6.05
6391,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.9
6391,M026,House Red / White (glass),Drink,2,8.0,17.6
6391,M031,Soft Drink / Juice,Drink,1,3.5,3.85
6392,M005,"Burrata, Heritage Tomato",Starter,1,10.5,11.55
6392,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,13.75
6392,M006,"Soupe de Poisson, Rouille",Starter,1,8.0,8.8
6392,M001,Whipped Feta & Hot Honey,Starter,1,8.5,9.35
6392,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,2,22.0,48.4
6392,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,17.6
6392,M010,Cote de Boeuf (for two),Main,1,62.0,68.2
6392,M018,Triple-Cooked Chips,Side,2,5.5,12.1
6392,M023,Dark Chocolate Fondant,Dessert,2,9.0,19.8
6392,M026,House Red / White (glass),Drink,3,8.0,26.4
6392,M030,Espresso Martini,Drink,2,11.5,25.3
6392,M032,Coffee,Drink,1,3.5,3.85
6392,M028,Aperol Spritz,Drink,1,10.5,11.55
6393,M003,King Prawn Saganaki,Starter,1,11.0,12.1
6393,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,2,22.0,48.4
6393,M010,Cote de Boeuf (for two),Main,2,62.0,136.4
6393,M013,Corn-Fed Chicken Supreme,Main,1,19.5,21.45
6393,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,26.4
6393,M021,"Sauteed Spinach, Garlic",Side,1,5.0,5.5
6393,M023,Dark Chocolate Fondant,Dessert,2,9.0,19.8
6393,M022,Baklava Cheesecake,Dessert,2,8.5,18.7
6393,M024,Citrus Olive Oil Cake,Dessert,1,7.5,8.25
6393,M031,Soft Drink / Juice,Drink,3,3.5,11.55
6393,M026,House Red / White (glass),Drink,2,8.0,17.6
6393,M028,Aperol Spritz,Drink,1,10.5,11.55
6393,M027,Negroni,Drink,1,11.0,12.1
6394,M001,Whipped Feta & Hot Honey,Starter,1,8.5,9.35
6394,M004,Ox Cheek Croquettes,Starter,1,9.5,10.45
6394,M003,King Prawn Saganaki,Starter,1,11.0,12.1
6394,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,26.4
6394,M018,Triple-Cooked Chips,Side,1,5.5,6.05
6394,M026,House Red / White (glass),Drink,1,8.0,8.8
6394,M032,Coffee,Drink,1,3.5,3.85
6395,M004,Ox Cheek Croquettes,Starter,1,9.5,10.45
6395,M005,"Burrata, Heritage Tomato",Starter,1,10.5,11.55
6395,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,24.2
6395,M019,Greek Salad,Side,1,5.5,6.05
6395,M027,Negroni,Drink,1,11.0,12.1
6395,M028,Aperol Spritz,Drink,1,10.5,11.55
6396,M004,Ox Cheek Croquettes,Starter,2,9.5,20.9
6396,M003,King Prawn Saganaki,Starter,1,11.0,12.1
6396,M011,Whole Grilled Sea Bass,Main,3,26.0,85.8
6396,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,3,22.0,72.6
6396,M012,Pan-Seared Dover Sole,Main,1,29.0,31.9
6396,M013,Corn-Fed Chicken Supreme,Main,1,19.5,21.45
6396,M021,"Sauteed Spinach, Garlic",Side,2,5.0,11.0
6396,M018,Triple-Cooked Chips,Side,1,5.5,6.05
6396,M022,Baklava Cheesecake,Dessert,2,8.5,18.7
6396,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.9
6396,M024,Citrus Olive Oil Cake,Dessert,1,7.5,8.25
6396,M032,Coffee,Drink,3,3.5,11.55
6396,M029,Craft Beer,Drink,3,6.5,21.45
6396,M028,Aperol Spritz,Drink,3,10.5,34.65
6396,M027,Negroni,Drink,1,11.0,12.1
6396,M031,Soft Drink / Juice,Drink,1,3.5,3.85
6397,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,13.75
6397,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,26.4
6397,M018,Triple-Cooked Chips,Side,2,5.5,12.1
6397,M021,"Sauteed Spinach, Garlic",Side,1,5.0,5.5
6397,M029,Craft Beer,Drink,1,6.5,7.15
6397,M027,Negroni,Drink,1,11.0,12.1
6397,M030,Espresso Martini,Drink,1,11.5,12.65
6397,M028,Aperol Spritz,Drink,1,10.5,11.55
6398,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,7.15
6398,M004,Ox Cheek Croquettes,Starter,1,9.5,10.45
6398,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,13.75
6398,M003,King Prawn Saganaki,Starter,1,11.0,12.1
6398,M015,Wild Mushroom Risotto (v),Main,1,16.5,18.15
6398,M016,Brasserie Moussaka,Main,1,17.5,19.25
6398,M011,Whole Grilled Sea Bass,Main,1,26.0,28.6
6398,M020,Charred Tenderstem Broccoli,Side,2,5.5,12.1
6398,M028,Aperol Spritz,Drink,2,10.5,23.1
6398,M026,House Red / White (glass),Drink,2,8.0,17.6
6398,M032,Coffee,Drink,1,3.5,3.85
6398,M027,Negroni,Drink,1,11.0,12.1
6399,M013,Corn-Fed Chicken Supreme,Main,1,19.5,21.45
6399,M018,Triple-Cooked Chips,Side,2,5.5,12.1
6399,M019,Greek Salad,Side,1,5.5,6.05
6399,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.9
6399,M025,Affogato,Dessert,1,6.5,7.15
6399,M026,House Red / White (glass),Drink,2,8.0,17.6
6399,M030,Espresso Martini,Drink,2,11.5,25.3
6399,M031,Soft Drink / Juice,Drink,1,3.5,3.85
6399,M029,Craft Beer,Drink,1,6.5,7.15
6399,M032,Coffee,Drink,1,3.5,3.85
6400,M005,"Burrata, Heritage Tomato",Starter,2,10.5,23.1
6400,M006,"Soupe de Poisson, Rouille",Starter,1,8.0,8.8
6400,M004,Ox Cheek Croquettes,Starter,1,9.5,10.45
6400,M001,Whipped Feta & Hot Honey,Starter,1,8.5,9.35
6400,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,24.2
6400,M013,Corn-Fed Chicken Supreme,Main,1,19.5,21.45
6400,M011,Whole Grilled Sea Bass,Main,1,26.0,28.6
6400,M022,Baklava Cheesecake,Dessert,2,8.5,18.7
6400,M028,Aperol Spritz,Drink,2,10.5,23.1
6400,M027,Negroni,Drink,2,11.0,24.2
6400,M026,House Red / White (glass),Drink,2,8.0,17.6
6400,M030,Espresso Martini,Drink,1,11.5,12.65
6400,M031,Soft Drink / Juice,Drink,1,3.5,3.85
6401,M011,Whole Grilled Sea Bass,Main,3,26.0,85.8
6401,M020,Charred Tenderstem Broccoli,Side,1,5.5,6.05
6401,M026,House Red / White (glass),Drink,1,8.0,8.8
6402,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,13.75
6402,M001,Whipped Feta & Hot Honey,Starter,1,8.5,9.35
6402,M015,Wild Mushroom Risotto (v),Main,1,16.5,18.15
6402,M010,Cote de Boeuf (for two),Main,1,62.0,68.2
6402,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,17.6
6402,M011,Whole Grilled Sea Bass,Main,1,26.0,28.6
6402,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.9
6402,M030,Espresso Martini,Drink,1,11.5,12.65
6402,M028,Aperol Spritz,Drink,1,10.5,11.55
6402,M027,Negroni,Drink,1,11.0,12.1
6402,M032,Coffee,Drink,1,3.5,3.85
6403,M001,Whipped Feta & Hot Honey,Starter,1,8.5,9.35
6403,M003,King Prawn Saganaki,Starter,1,11.0,12.1
6403,M004,Ox Cheek Croquettes,Starter,1,9.5,10.45
6403,M012,Pan-Seared Dover Sole,Main,1,29.0,31.9
