order_id,date,day_part,hour,time,party_size,service_type,event_name,revenue
5429,2026-02-28,Dinner,19,19:50,2,Dine-in,,143.5
5430,2026-02-28,Dinner,18,18:30,2,Dine-in,,145.5
5431,2026-02-28,Dinner,17,17:45,2,Dine-in,,116.0
5432,2026-02-28,Dinner,18,18:04,1,Dine-in,,61.0
5433,2026-02-28,Dinner,17,17:46,2,Dine-in,,118.0
5434,2026-02-28,Dinner,18,18:27,4,Dine-in,,121.5
5435,2026-02-28,Dinner,19,19:10,5,Dine-in,,232.0
5436,2026-02-28,Dinner,21,21:10,2,Takeaway,,98.5
5437,2026-02-28,Dinner,19,19:18,1,Dine-in,,38.5
5438,2026-02-28,Dinner,18,18:03,5,Dine-in,,197.5
5439,2026-02-28,Dinner,21,21:11,2,Dine-in,,65.0
5440,2026-02-28,Dinner,19,19:13,2,Dine-in,,50.0
5441,2026-02-28,Dinner,18,18:54,1,Dine-in,,63.5
5442,2026-02-28,Dinner,20,20:18,2,Dine-in,,94.0
5443,2026-02-28,Dinner,20,20:12,3,Dine-in,,124.5
5444,2026-02-28,Late,22,22:02,2,Dine-in,,63.0
5445,2026-02-28,Late,22,22:38,2,Dine-in,,49.5
5446,2026-02-28,Late,23,23:03,4,Dine-in,,208.0
5447,2026-02-28,Late,22,22:34,1,Dine-in,,22.5
5448,2026-02-28,Lunch,14,14:34,4,Dine-in,,148.0
5449,2026-02-28,Lunch,14,14:00,2,Dine-in,,124.5
5450,2026-02-28,Lunch,14,14:43,2,Takeaway,,128.0
5451,2026-02-28,Lunch,13,13:27,1,Dine-in,,41.0
5452,2026-02-28,Lunch,14,14:44,2,Dine-in,,143.0
5453,2026-02-28,Lunch,12,12:06,2,Dine-in,,77.0
5454,2026-02-28,Lunch,14,14:36,2,Dine-in,,70.0
5455,2026-02-28,Lunch,13,13:11,2,Dine-in,,65.0
5456,2026-02-28,Lunch,14,14:01,6,Dine-in,,312.0
5457,2026-02-28,Lunch,12,12:13,2,Takeaway,,75.0
5458,2026-02-28,Lunch,13,13:45,2,Dine-in,,115.0
5459,2026-02-28,Lunch,12,12:00,5,Dine-in,,237.0
5460,2026-02-28,Lunch,12,12:49,1,Dine-in,,26.0
5461,2026-03-01,Dinner,19,19:10,2,Dine-in,,49.0
5462,2026-03-01,Dinner,19,19:21,4,Dine-in,,118.5
5463,2026-03-01,Dinner,18,18:05,2,Dine-in,,107.0
5464,2026-03-01,Dinner,18,18:20,2,Dine-in,,79.0
5465,2026-03-01,Dinner,18,18:29,3,Dine-in,,241.5
5466,2026-03-01,Dinner,20,20:39,4,Dine-in,,141.5
5467,2026-03-01,Dinner,18,18:01,2,Dine-in,,87.5
5468,2026-03-01,Dinner,20,20:52,3,Takeaway,,157.0
5469,2026-03-01,Dinner,18,18:14,2,Dine-in,,153.0
5470,2026-03-01,Dinner,18,18:37,2,Dine-in,,147.0
5471,2026-03-01,Dinner,18,18:22,4,Dine-in,,262.0
5472,2026-03-01,Dinner,17,17:43,3,Dine-in,,168.0
5473,2026-03-01,Dinner,17,17:38,4,Dine-in,,259.0
5474,2026-03-01,Dinner,18,18:17,1,Dine-in,,57.5
5475,2026-03-01,Dinner,20,20:05,2,Dine-in,,121.0
5476,2026-03-01,Dinner,19,19:20,4,Dine-in,,173.5
5477,2026-03-01,Dinner,21,21:08,2,Dine-in,,44.0
5478,2026-03-01,Dinner,18,18:39,3,Dine-in,,123.0
5479,2026-03-01,Dinner,20,20:32,2,Dine-in,,98.5
5480,2026-03-01,Dinner,20,20:49,2,Dine-in,,97.0
5481,2026-03-01,Dinner,20,20:32,2,Dine-in,,68.0
5482,2026-03-01,Dinner,19,19:17,2,Dine-in,,45.5
5483,2026-03-01,Dinner,20,20:15,5,Dine-in,,182.5
5484,2026-03-01,Lunch,12,12:42,6,Takeaway,,250.5
5485,2026-03-01,Lunch,13,13:04,4,Dine-in,,214.0
5486,2026-03-01,Lunch,12,12:23,2,Dine-in,,99.5
5487,2026-03-01,Lunch,13,13:58,4,Dine-in,,79.0
5488,2026-03-01,Lunch,14,14:08,1,Dine-in,,110.5
5489,2026-03-01,Lunch,12,12:43,3,Dine-in,,153.5
5490,2026-03-01,Lunch,14,14:11,2,Dine-in,,28.5
5491,2026-03-01,Lunch,14,14:32,3,Dine-in,,92.5
5492,2026-03-01,Lunch,12,12:38,3,Dine-in,,114.5
5493,2026-03-03,Dinner,21,21:02,2,Dine-in,,52.5
5494,2026-03-03,Dinner,19,19:51,2,Dine-in,,38.5
5495,2026-03-03,Dinner,19,19:50,2,Dine-in,,150.0
5496,2026-03-03,Dinner,20,20:01,2,Dine-in,,89.5
5497,2026-03-03,Dinner,17,17:56,5,Dine-in,,236.0
5498,2026-03-03,Dinner,18,18:45,6,Dine-in,,186.0
5499,2026-03-03,Dinner,20,20:56,2,Dine-in,,54.5
5500,2026-03-03,Dinner,20,20:48,2,Dine-in,,97.5
5501,2026-03-03,Dinner,19,19:40,2,Dine-in,,137.0
5502,2026-03-03,Dinner,18,18:26,3,Dine-in,,112.5
5503,2026-03-03,Dinner,19,19:59,2,Dine-in,,61.0
5504,2026-03-03,Dinner,19,19:03,4,Takeaway,,162.5
5505,2026-03-03,Dinner,20,20:32,2,Takeaway,,112.0
5506,2026-03-03,Dinner,20,20:36,2,Dine-in,,56.0
5507,2026-03-03,Lunch,13,13:46,2,Dine-in,,56.5
5508,2026-03-03,Lunch,12,12:05,2,Dine-in,,83.5
5509,2026-03-03,Lunch,13,13:07,6,Takeaway,,224.0
5510,2026-03-03,Lunch,12,12:54,2,Dine-in,,124.0
5511,2026-03-03,Lunch,12,12:20,2,Dine-in,,86.0
5512,2026-03-03,Lunch,14,14:35,2,Dine-in,,23.0
5513,2026-03-03,Lunch,13,13:15,1,Dine-in,,49.0
5514,2026-03-04,Dinner,21,21:22,3,Dine-in,,119.5
5515,2026-03-04,Dinner,17,17:58,2,Dine-in,,107.0
5516,2026-03-04,Dinner,21,21:24,2,Takeaway,,143.5
5517,2026-03-04,Dinner,21,21:40,3,Dine-in,,134.5
5518,2026-03-04,Dinner,19,19:13,1,Dine-in,,63.5
5519,2026-03-04,Dinner,18,18:30,2,Dine-in,,142.0
5520,2026-03-04,Dinner,19,19:46,2,Dine-in,,45.5
5521,2026-03-04,Dinner,19,19:24,2,Dine-in,,119.5
5522,2026-03-04,Dinner,17,17:59,2,Dine-in,,108.5
5523,2026-03-04,Dinner,18,18:11,2,Dine-in,,97.0
5524,2026-03-04,Dinner,20,20:43,2,Dine-in,,114.5
5525,2026-03-04,Dinner,19,19:38,4,Dine-in,,103.5
5526,2026-03-04,Dinner,20,20:57,1,Dine-in,,28.0
5527,2026-03-04,Dinner,21,21:26,2,Dine-in,,114.0
5528,2026-03-04,Dinner,19,19:51,2,Dine-in,,31.5
5529,2026-03-04,Dinner,21,21:19,3,Dine-in,,200.5
5530,2026-03-04,Dinner,21,21:17,4,Dine-in,,213.5
5531,2026-03-04,Dinner,21,21:24,2,Dine-in,,143.5
5532,2026-03-04,Dinner,21,21:26,2,Dine-in,,65.5
5533,2026-03-04,Dinner,18,18:23,1,Dine-in,,0.0
5534,2026-03-04,Dinner,19,19:39,3,Dine-in,,207.0
5535,2026-03-04,Lunch,12,12:11,2,Takeaway,,94.5
5536,2026-03-04,Lunch,13,13:53,2,Dine-in,,71.0
5537,2026-03-04,Lunch,14,14:28,5,Dine-in,,119.5
5538,2026-03-04,Lunch,14,14:29,4,Dine-in,,156.0
5539,2026-03-04,Lunch,13,13:04,2,Dine-in,,124.0
5540,2026-03-04,Lunch,13,13:59,2,Dine-in,,106.0
5541,2026-03-04,Lunch,14,14:32,2,Dine-in,,110.5
5542,2026-03-04,Lunch,13,13:14,1,Dine-in,,44.5
5543,2026-03-05,Dinner,18,18:12,2,Takeaway,,54.0
5544,2026-03-05,Dinner,19,19:14,2,Dine-in,,77.0
5545,2026-03-05,Dinner,19,19:06,1,Dine-in,,12.0
5546,2026-03-05,Dinner,17,17:40,4,Dine-in,,192.0
5547,2026-03-05,Dinner,19,19:34,2,Dine-in,,25.5
5548,2026-03-05,Dinner,21,21:38,1,Takeaway,,32.0
5549,2026-03-05,Dinner,21,21:19,6,Takeaway,,146.5
5550,2026-03-05,Dinner,19,19:45,2,Takeaway,,55.5
5551,2026-03-05,Dinner,19,19:38,2,Dine-in,,145.5
5552,2026-03-05,Dinner,20,20:28,4,Takeaway,,149.0
5553,2026-03-05,Dinner,21,21:44,3,Dine-in,,121.5
5554,2026-03-05,Dinner,21,21:22,6,Takeaway,,184.0
5555,2026-03-05,Dinner,21,21:28,2,Dine-in,,76.0
5556,2026-03-05,Dinner,19,19:37,3,Dine-in,,66.5
5557,2026-03-05,Dinner,19,19:40,3,Dine-in,,73.0
5558,2026-03-05,Dinner,20,20:28,4,Dine-in,,231.5
5559,2026-03-05,Dinner,21,21:09,1,Dine-in,,40.0
5560,2026-03-05,Dinner,18,18:30,3,Takeaway,,121.0
5561,2026-03-05,Lunch,14,14:12,4,Dine-in,,150.0
5562,2026-03-05,Lunch,13,13:06,2,Dine-in,,115.5
5563,2026-03-05,Lunch,12,12:36,2,Dine-in,,70.0
5564,2026-03-05,Lunch,12,12:05,3,Takeaway,,133.0
5565,2026-03-05,Lunch,12,12:40,4,Dine-in,,370.5
5566,2026-03-05,Lunch,14,14:33,3,Dine-in,,83.5
5567,2026-03-05,Lunch,14,14:09,3,Dine-in,,119.5
5568,2026-03-06,Dinner,18,18:13,1,Dine-in,,68.5
5569,2026-03-06,Dinner,17,17:40,3,Dine-in,,218.5
5570,2026-03-06,Dinner,19,19:17,4,Dine-in,,183.0
5571,2026-03-06,Dinner,21,21:03,3,Dine-in,,77.5
5572,2026-03-06,Dinner,21,21:17,2,Takeaway,,120.5
5573,2026-03-06,Dinner,21,21:28,3,Dine-in,,128.0
5574,2026-03-06,Dinner,18,18:16,5,Dine-in,,348.0
5575,2026-03-06,Dinner,18,18:36,5,Dine-in,,285.0
5576,2026-03-06,Dinner,19,19:37,2,Dine-in,,77.0
5577,2026-03-06,Dinner,20,20:50,4,Dine-in,,128.5
5578,2026-03-06,Dinner,20,20:51,2,Dine-in,,48.0
5579,2026-03-06,Dinner,19,19:05,2,Dine-in,,57.5
5580,2026-03-06,Dinner,20,20:40,2,Takeaway,,84.0
5581,2026-03-06,Dinner,20,20:42,2,Dine-in,,100.0
5582,2026-03-06,Dinner,18,18:51,2,Dine-in,,57.0
5583,2026-03-06,Dinner,19,19:57,5,Dine-in,,267.5
5584,2026-03-06,Dinner,17,17:40,2,Dine-in,,33.0
5585,2026-03-06,Dinner,21,21:20,2,Takeaway,,65.0
5586,2026-03-06,Dinner,21,21:09,2,Dine-in,,29.0
5587,2026-03-06,Dinner,18,18:52,3,Takeaway,,123.5
5588,2026-03-06,Dinner,20,20:06,3,Dine-in,,162.0
5589,2026-03-06,Dinner,19,19:13,2,Dine-in,,62.0
5590,2026-03-06,Dinner,20,20:38,3,Dine-in,,93.0
5591,2026-03-06,Late,23,23:11,2,Dine-in,,120.0
5592,2026-03-06,Late,22,22:45,1,Dine-in,,42.0
5593,2026-03-06,Late,23,23:00,2,Dine-in,,92.5
5594,2026-03-06,Late,23,23:14,4,Dine-in,,322.0
5595,2026-03-06,Lunch,12,12:52,1,Dine-in,,68.0
5596,2026-03-06,Lunch,14,14:13,4,Dine-in,,256.0
5597,2026-03-06,Lunch,13,13:47,4,Takeaway,,137.5
5598,2026-03-06,Lunch,14,14:35,2,Takeaway,,138.0
5599,2026-03-06,Lunch,12,12:33,4,Dine-in,,148.5
5600,2026-03-06,Lunch,12,12:02,4,Dine-in,,291.5
5601,2026-03-06,Lunch,12,12:14,5,Dine-in,,239.5
5602,2026-03-06,Lunch,13,13:07,1,Dine-in,,16.5
5603,2026-03-06,Lunch,14,14:07,2,Takeaway,,38.0
5604,2026-03-06,Lunch,14,14:27,2,Takeaway,,54.5
5605,2026-03-07,Dinner,17,17:59,4,Dine-in,,170.5
5606,2026-03-07,Dinner,18,18:35,2,Dine-in,,149.5
5607,2026-03-07,Dinner,21,21:35,5,Dine-in,,268.5
5608,2026-03-07,Dinner,18,18:11,3,Dine-in,,193.0
5609,2026-03-07,Dinner,21,21:28,2,Dine-in,,54.5
5610,2026-03-07,Dinner,18,18:19,3,Dine-in,,147.0
5611,2026-03-07,Dinner,18,18:37,2,Takeaway,,25.0
5612,2026-03-07,Dinner,18,18:36,2,Dine-in,,41.0
5613,2026-03-07,Dinner,21,21:16,5,Dine-in,,162.0
5614,2026-03-07,Dinner,19,19:59,2,Dine-in,,105.0
5615,2026-03-07,Dinner,18,18:26,4,Takeaway,,193.5
5616,2026-03-07,Dinner,18,18:00,2,Takeaway,,84.5
5617,2026-03-07,Dinner,20,20:43,4,Dine-in,,146.0
5618,2026-03-07,Dinner,20,20:58,4,Dine-in,,255.0
5619,2026-03-07,Dinner,21,21:33,1,Dine-in,,42.5
5620,2026-03-07,Dinner,19,19:20,3,Takeaway,,99.5
5621,2026-03-07,Dinner,18,18:36,3,Dine-in,,178.0
5622,2026-03-07,Dinner,18,18:43,2,Takeaway,,205.0
5623,2026-03-07,Dinner,20,20:17,2,Dine-in,,110.0
5624,2026-03-07,Dinner,18,18:15,1,Dine-in,,30.0
5625,2026-03-07,Dinner,19,19:06,2,Dine-in,,104.0
5626,2026-03-07,Dinner,17,17:49,2,Dine-in,,48.5
5627,2026-03-07,Dinner,21,21:13,3,Dine-in,,187.5
5628,2026-03-07,Late,22,22:52,1,Dine-in,,28.0
5629,2026-03-07,Late,22,22:49,1,Dine-in,,79.5
5630,2026-03-07,Late,22,22:35,2,Dine-in,,83.5
5631,2026-03-07,Late,22,22:17,4,Dine-in,,235.0
5632,2026-03-07,Lunch,12,12:12,3,Dine-in,,324.5
5633,2026-03-07,Lunch,14,14:01,2,Dine-in,,65.5
5634,2026-03-07,Lunch,13,13:09,3,Dine-in,,150.5
5635,2026-03-07,Lunch,14,14:20,3,Dine-in,,94.0
5636,2026-03-07,Lunch,13,13:14,4,Dine-in,,135.5
5637,2026-03-07,Lunch,12,12:39,2,Dine-in,,46.0
5638,2026-03-07,Lunch,12,12:21,3,Dine-in,,77.5
5639,2026-03-07,Lunch,13,13:56,2,Dine-in,,122.0
5640,2026-03-07,Lunch,12,12:52,1,Dine-in,,73.0
5641,2026-03-07,Lunch,14,14:29,3,Dine-in,,241.0
5642,2026-03-07,Lunch,14,14:23,1,Dine-in,,59.0
5643,2026-03-08,Dinner,18,18:54,2,Takeaway,,134.5
5644,2026-03-08,Dinner,19,19:41,2,Takeaway,,47.5
5645,2026-03-08,Dinner,18,18:23,1,Dine-in,,18.5
5646,2026-03-08,Dinner,19,19:48,2,Takeaway,,134.5
5647,2026-03-08,Dinner,19,19:37,2,Dine-in,,20.5
5648,2026-03-08,Dinner,19,19:40,2,Dine-in,,104.0
5649,2026-03-08,Dinner,19,19:50,2,Takeaway,,33.0
5650,2026-03-08,Dinner,19,19:30,2,Dine-in,,118.5
5651,2026-03-08,Dinner,20,20:54,2,Takeaway,,121.0
5652,2026-03-08,Dinner,20,20:00,3,Takeaway,,246.5
5653,2026-03-08,Dinner,21,21:28,1,Dine-in,,78.0
5654,2026-03-08,Dinner,21,21:18,6,Dine-in,,326.5
5655,2026-03-08,Dinner,17,17:47,2,Dine-in,,139.5
5656,2026-03-08,Dinner,17,17:55,2,Dine-in,,49.5
5657,2026-03-08,Dinner,17,17:44,2,Dine-in,,74.5
5658,2026-03-08,Dinner,19,19:44,2,Dine-in,,137.5
5659,2026-03-08,Dinner,19,19:46,2,Dine-in,,34.5
5660,2026-03-08,Dinner,20,20:25,3,Dine-in,,140.5
5661,2026-03-08,Dinner,18,18:10,2,Dine-in,,190.5
5662,2026-03-08,Dinner,21,21:04,2,Dine-in,,85.0
5663,2026-03-08,Dinner,18,18:48,2,Takeaway,,104.0
5664,2026-03-08,Dinner,19,19:22,2,Dine-in,,103.0
5665,2026-03-08,Dinner,20,20:06,5,Takeaway,,214.5
5666,2026-03-08,Dinner,18,18:50,2,Dine-in,,83.5
5667,2026-03-08,Lunch,12,12:22,3,Dine-in,,92.5
5668,2026-03-08,Lunch,12,12:50,3,Dine-in,,81.5
5669,2026-03-08,Lunch,14,14:16,2,Dine-in,,15.0
5670,2026-03-08,Lunch,13,13:36,2,Dine-in,,92.5
5671,2026-03-08,Lunch,12,12:15,2,Dine-in,,86.5
5672,2026-03-08,Lunch,13,13:29,2,Dine-in,,68.5
5673,2026-03-08,Lunch,13,13:07,1,Takeaway,,118.5
5674,2026-03-08,Lunch,14,14:12,4,Dine-in,,159.5
5675,2026-03-08,Lunch,14,14:25,2,Dine-in,,108.5
5676,2026-03-10,Dinner,18,18:19,6,Dine-in,,266.0
5677,2026-03-10,Dinner,19,19:02,1,Dine-in,,11.0
5678,2026-03-10,Dinner,20,20:11,2,Dine-in,,69.5
5679,2026-03-10,Dinner,20,20:21,3,Dine-in,,171.5
5680,2026-03-10,Dinner,21,21:31,2,Dine-in,,96.0
5681,2026-03-10,Dinner,21,21:09,4,Dine-in,,233.0
5682,2026-03-10,Dinner,19,19:51,5,Dine-in,,183.5
5683,2026-03-10,Dinner,21,21:19,5,Takeaway,,151.0
5684,2026-03-10,Dinner,21,21:18,3,Dine-in,,149.0
5685,2026-03-10,Dinner,21,21:36,2,Dine-in,,33.5
5686,2026-03-10,Dinner,20,20:22,1,Takeaway,,36.0
5687,2026-03-10,Dinner,19,19:37,3,Dine-in,,123.0
5688,2026-03-10,Dinner,19,19:23,1,Dine-in,,35.0
5689,2026-03-10,Lunch,13,13:33,2,Dine-in,,77.5
5690,2026-03-10,Lunch,13,13:33,4,Dine-in,,199.0
5691,2026-03-10,Lunch,12,12:19,2,Takeaway,,45.0
5692,2026-03-10,Lunch,14,14:43,4,Dine-in,,156.0
5693,2026-03-10,Lunch,14,14:15,6,Takeaway,,146.0
5694,2026-03-10,Lunch,14,14:34,1,Dine-in,,9.0
5695,2026-03-11,Dinner,18,18:42,2,Dine-in,,116.0
5696,2026-03-11,Dinner,19,19:37,5,Dine-in,,261.5
5697,2026-03-11,Dinner,18,18:17,6,Dine-in,,264.0
5698,2026-03-11,Dinner,18,18:51,2,Dine-in,,92.5
5699,2026-03-11,Dinner,17,17:51,2,Dine-in,,61.0
5700,2026-03-11,Dinner,20,20:32,2,Takeaway,,129.5
5701,2026-03-11,Dinner,19,19:59,2,Takeaway,,112.5
5702,2026-03-11,Dinner,20,20:18,3,Dine-in,,152.0
5703,2026-03-11,Dinner,18,18:57,6,Takeaway,,272.5
5704,2026-03-11,Dinner,19,19:45,3,Dine-in,,103.5
5705,2026-03-11,Dinner,19,19:15,3,Dine-in,,127.5
5706,2026-03-11,Dinner,19,19:04,2,Dine-in,,67.0
5707,2026-03-11,Dinner,17,17:48,2,Dine-in,,151.0
5708,2026-03-11,Dinner,20,20:36,1,Dine-in,,7.0
5709,2026-03-11,Dinner,17,17:38,3,Dine-in,,150.0
5710,2026-03-11,Dinner,18,18:22,4,Dine-in,,276.5
5711,2026-03-11,Lunch,12,12:33,3,Dine-in,,86.0
5712,2026-03-11,Lunch,12,12:03,2,Dine-in,,91.5
5713,2026-03-11,Lunch,14,14:20,2,Dine-in,,86.0
5714,2026-03-11,Lunch,14,14:18,2,Dine-in,,48.5
5715,2026-03-11,Lunch,13,13:04,5,Dine-in,,183.0
5716,2026-03-11,Lunch,13,13:16,2,Dine-in,,58.0
5717,2026-03-11,Lunch,12,12:38,3,Dine-in,,143.5
5718,2026-03-11,Lunch,14,14:22,1,Dine-in,,21.5
5719,2026-03-12,Dinner,19,19:57,1,Dine-in,,55.5
5720,2026-03-12,Dinner,21,21:41,3,Dine-in,,223.5
5721,2026-03-12,Dinner,18,18:24,1,Dine-in,,51.0
5722,2026-03-12,Dinner,20,20:07,4,Dine-in,,149.0
5723,2026-03-12,Dinner,18,18:51,4,Dine-in,,84.5
5724,2026-03-12,Dinner,19,19:37,2,Takeaway,,111.0
5725,2026-03-12,Dinner,20,20:49,5,Dine-in,,194.5
5726,2026-03-12,Dinner,20,20:25,5,Takeaway,,217.5
5727,2026-03-12,Dinner,18,18:50,2,Takeaway,,93.0
5728,2026-03-12,Dinner,17,17:37,2,Dine-in,,74.5
5729,2026-03-12,Dinner,18,18:59,1,Dine-in,,92.5
5730,2026-03-12,Dinner,21,21:24,2,Dine-in,,50.5
5731,2026-03-12,Dinner,20,20:06,2,Dine-in,,51.5
5732,2026-03-12,Dinner,21,21:17,1,Dine-in,,28.5
5733,2026-03-12,Dinner,21,21:19,4,Dine-in,,196.0
5734,2026-03-12,Dinner,21,21:36,4,Takeaway,,146.5
5735,2026-03-12,Dinner,18,18:05,5,Dine-in,,222.5
5736,2026-03-12,Lunch,14,14:39,6,Dine-in,,233.5
5737,2026-03-12,Lunch,14,14:05,3,Dine-in,,136.5
5738,2026-03-12,Lunch,14,14:27,2,Dine-in,,117.5
5739,2026-03-12,Lunch,13,13:31,2,Dine-in,,77.0
5740,2026-03-12,Lunch,12,12:55,4,Dine-in,,96.0
5741,2026-03-12,Lunch,12,12:40,4,Dine-in,,95.5
5742,2026-03-12,Lunch,13,13:35,4,Takeaway,,128.0
5743,2026-03-13,Dinner,20,20:14,5,Takeaway,,301.0
5744,2026-03-13,Dinner,21,21:37,6,Dine-in,,262.5
5745,2026-03-13,Dinner,18,18:31,1,Dine-in,,33.5
5746,2026-03-13,Dinner,18,18:03,2,Dine-in,,72.0
5747,2026-03-13,Dinner,21,21:43,4,Dine-in,,171.0
5748,2026-03-13,Dinner,19,19:08,3,Takeaway,,137.5
5749,2026-03-13,Dinner,19,19:23,2,Dine-in,,86.0
5750,2026-03-13,Dinner,18,18:49,2,Dine-in,,150.0
5751,2026-03-13,Dinner,18,18:02,2,Takeaway,,46.5
5752,2026-03-13,Dinner,19,19:17,2,Dine-in,,70.0
5753,2026-03-13,Dinner,17,17:36,4,Dine-in,,114.5
5754,2026-03-13,Dinner,21,21:10,2,Dine-in,,106.0
5755,2026-03-13,Dinner,20,20:55,2,Dine-in,,62.0
5756,2026-03-13,Dinner,18,18:26,2,Dine-in,,15.0
5757,2026-03-13,Dinner,20,20:05,2,Takeaway,,49.0
5758,2026-03-13,Dinner,17,17:39,3,Dine-in,,138.5
5759,2026-03-13,Dinner,21,21:43,2,Dine-in,,51.0
5760,2026-03-13,Dinner,18,18:57,5,Dine-in,,230.5
5761,2026-03-13,Dinner,21,21:30,4,Dine-in,,129.0
5762,2026-03-13,Dinner,21,21:06,2,Dine-in,,81.0
5763,2026-03-13,Dinner,19,19:53,2,Dine-in,,53.0
5764,2026-03-13,Dinner,17,17:46,1,Dine-in,,27.0
5765,2026-03-13,Dinner,19,19:08,4,Dine-in,,121.0
5766,2026-03-13,Dinner,18,18:48,1,Dine-in,,74.0
5767,2026-03-13,Late,22,22:08,1,Dine-in,,142.5
5768,2026-03-13,Late,22,22:55,3,Dine-in,,106.0
5769,2026-03-13,Late,22,22:19,2,Dine-in,,68.5
5770,2026-03-13,Late,22,22:34,2,Dine-in,,36.5
5771,2026-03-13,Lunch,13,13:57,3,Dine-in,,67.5
5772,2026-03-13,Lunch,14,14:41,4,Dine-in,,143.0
5773,2026-03-13,Lunch,12,12:57,4,Dine-in,,180.5
5774,2026-03-13,Lunch,13,13:12,3,Dine-in,,107.0
5775,2026-03-13,Lunch,13,13:44,2,Dine-in,,198.5
5776,2026-03-13,Lunch,12,12:59,2,Dine-in,,65.0
5777,2026-03-13,Lunch,13,13:37,2,Dine-in,,88.0
5778,2026-03-13,Lunch,14,14:08,2,Dine-in,,48.0
5779,2026-03-13,Lunch,12,12:49,1,Dine-in,,58.5
5780,2026-03-13,Lunch,12,12:35,4,Dine-in,,143.5
5781,2026-03-13,Lunch,14,14:21,1,Dine-in,,5.5
5782,2026-03-13,Lunch,12,12:59,1,Dine-in,,34.5
5783,2026-03-13,Lunch,12,12:43,4,Dine-in,,135.0
5784,2026-03-13,Lunch,13,13:07,1,Dine-in,,76.0
5785,2026-03-14,Dinner,20,20:50,2,Takeaway,,40.0
5786,2026-03-14,Dinner,17,17:55,6,Dine-in,,228.5
5787,2026-03-14,Dinner,18,18:41,2,Dine-in,,74.0
5788,2026-03-14,Dinner,21,21:32,3,Dine-in,,46.5
5789,2026-03-14,Dinner,20,20:46,3,Dine-in,,149.5
5790,2026-03-14,Dinner,20,20:57,4,Takeaway,,180.0
5791,2026-03-14,Dinner,20,20:54,3,Dine-in,,114.5
5792,2026-03-14,Dinner,21,21:15,2,Dine-in,,79.5
5793,2026-03-14,Dinner,19,19:23,2,Dine-in,,94.5
5794,2026-03-14,Dinner,20,20:07,3,Dine-in,,233.5
5795,2026-03-14,Dinner,21,21:21,2,Dine-in,,70.0
5796,2026-03-14,Dinner,21,21:40,2,Dine-in,,68.5
5797,2026-03-14,Dinner,18,18:57,4,Dine-in,,207.0
5798,2026-03-14,Dinner,20,20:17,2,Takeaway,,94.0
5799,2026-03-14,Dinner,17,17:58,2,Dine-in,,61.0
5800,2026-03-14,Dinner,20,20:47,2,Dine-in,,99.5
5801,2026-03-14,Dinner,18,18:00,4,Dine-in,,302.5
5802,2026-03-14,Dinner,21,21:03,4,Dine-in,,117.5
5803,2026-03-14,Dinner,17,17:34,1,Dine-in,,38.5
5804,2026-03-14,Dinner,18,18:13,2,Dine-in,,25.0
5805,2026-03-14,Dinner,18,18:40,2,Dine-in,,83.0
5806,2026-03-14,Dinner,20,20:56,2,Dine-in,,40.0
5807,2026-03-14,Dinner,21,21:24,2,Dine-in,,58.5
5808,2026-03-14,Dinner,20,20:11,1,Dine-in,,72.0
5809,2026-03-14,Late,22,22:20,1,Dine-in,,51.0
5810,2026-03-14,Late,23,23:00,2,Takeaway,,131.0
5811,2026-03-14,Late,22,22:20,2,Dine-in,,37.5
5812,2026-03-14,Late,23,23:08,2,Dine-in,,87.5
5813,2026-03-14,Late,22,22:12,1,Takeaway,,34.0
5814,2026-03-14,Lunch,12,12:04,2,Dine-in,,50.5
5815,2026-03-14,Lunch,13,13:06,4,Dine-in,,187.0
5816,2026-03-14,Lunch,13,13:19,1,Dine-in,,67.5
5817,2026-03-14,Lunch,14,14:02,2,Dine-in,,64.5
5818,2026-03-14,Lunch,12,12:37,4,Dine-in,,144.0
5819,2026-03-14,Lunch,13,13:41,2,Dine-in,,80.0
5820,2026-03-14,Lunch,13,13:19,3,Dine-in,,170.5
5821,2026-03-14,Lunch,13,13:06,2,Takeaway,,42.5
5822,2026-03-14,Lunch,14,14:33,5,Takeaway,,244.5
5823,2026-03-14,Lunch,14,14:41,1,Dine-in,,88.0
5824,2026-03-14,Lunch,12,12:05,3,Takeaway,,121.5
5825,2026-03-14,Lunch,12,12:26,2,Dine-in,,81.5
5826,2026-03-14,Lunch,12,12:14,1,Dine-in,,26.0
5827,2026-03-15,Dinner,18,18:14,3,Takeaway,Mother's Day,185.35
5828,2026-03-15,Dinner,18,18:51,3,Dine-in,Mother's Day,117.7
5829,2026-03-15,Dinner,20,20:42,5,Takeaway,Mother's Day,101.75
5830,2026-03-15,Dinner,17,17:33,5,Dine-in,Mother's Day,230.45
5831,2026-03-15,Dinner,19,19:37,2,Dine-in,Mother's Day,58.85
5832,2026-03-15,Dinner,20,20:13,2,Dine-in,Mother's Day,102.85
5833,2026-03-15,Dinner,21,21:43,2,Dine-in,Mother's Day,103.95
5834,2026-03-15,Dinner,18,18:37,2,Dine-in,Mother's Day,59.4
5835,2026-03-15,Dinner,17,17:32,3,Takeaway,Mother's Day,63.8
5836,2026-03-15,Dinner,21,21:12,2,Dine-in,Mother's Day,42.9
5837,2026-03-15,Dinner,18,18:52,5,Dine-in,Mother's Day,246.4
